hash,split,class,path
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated2-rotated1 (1).jpg
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated2-rotated1 - Copy (1).jpg
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated2-rotated1 - Copy.jpg
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated2-rotated1.jpg
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated3-rotated3 - Copy (1).jpg
865a093d78bd4ea5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated1-rotated3-rotated3 - Copy.jpg
875a4b3578ad4aa5,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\88-rotated2-rotated1-rotated3.jpg
875a4b3578ad4aa5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated3 - Copy (1).jpg
875a4b3578ad4aa5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated3 - Copy.jpg
940c19637bf01fe9,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\88-rotated2-rotated3.jpg
940c19637bf01fe9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated3 - Copy (1).jpg
940c19637bf01fe9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated3 - Copy.jpg
940d19631ff25ee8,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\88-rotated3-rotated1.jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated1 (1).jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated1 - Copy (1).jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated1 - Copy.jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated2-rotated1-rotated1.jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated1 - Copy (1).jpg
940d19631ff25ee8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated1 - Copy.jpg
80e4586e27f5723b,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\88-rotated3-rotated2-rotated1.jpg
80e4586e27f5723b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated2-rotated1 - Copy (1).jpg
80e4586e27f5723b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated2-rotated1 - Copy.jpg
c7e9164b62b83c96,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\88-rotated3-rotated3-rotated2.jpg
c7e9164b62b83c96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated3-rotated2 - Copy (1).jpg
c7e9164b62b83c96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\88-rotated3-rotated3-rotated2 - Copy.jpg
d4cc26934b361d5e,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated1-rotated1-rotated1.jpg
d4cc26934b361d5e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated1 - Copy (1).jpg
d4cc26934b361d5e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated1 - Copy.jpg
d4cc26934b361d5e,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\89-rotated1-rotated1-rotated1.jpg
c1ed37904ab52d1b,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated1-rotated2-rotated2.jpg
c1ed37904ab52d1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated2-rotated2 - Copy (1).jpg
c1ed37904ab52d1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated2-rotated2 - Copy.jpg
c9c7331e2f9268d8,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated1-rotated3-rotated3.jpg
c9c7331e2f9268d8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated3-rotated3 - Copy (1).jpg
c9c7331e2f9268d8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated3-rotated3 - Copy.jpg
c1ed33986cb42c1f,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated2-rotated1-rotated3.jpg
c1ed33986cb42c1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated2-rotated1-rotated3 - Copy (1).jpg
c1ed33986cb42c1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated2-rotated1-rotated3 - Copy.jpg
c8e2125c3c5d73cb,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated2-rotated3.jpg
c8e2125c3c5d73cb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated2-rotated3 - Copy (1).jpg
c8e2125c3c5d73cb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated2-rotated3 - Copy.jpg
d9e7331a2f926898,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated3-rotated1.jpg
d9e7331a2f926898,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1 - Copy (1).jpg
d9e7331a2f926898,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1 - Copy.jpg
c1cd339a6eb0681f,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated3-rotated2-rotated1.jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated2 (1).jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated2 - Copy (1).jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated2 - Copy.jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated1-rotated1-rotated2.jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated2-rotated1 - Copy (1).jpg
c1cd339a6eb0681f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated2-rotated1 - Copy.jpg
d4cc36934a371d1e,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\89-rotated3-rotated3-rotated2.jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1-rotated2 (1).jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1-rotated2 - Copy (1).jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1-rotated2 - Copy.jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated1-rotated2.jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated3-rotated2 - Copy (1).jpg
d4cc36934a371d1e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\89-rotated3-rotated3-rotated2 - Copy.jpg
89f7122c5c2c4e9f,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated1-rotated1-rotated2.jpg
89f7122c5c2c4e9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated1-rotated2 - Copy (1).jpg
89f7122c5c2c4e9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated1-rotated2 - Copy.jpg
8df7102c5c285e9f,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated1-rotated3 - Copy.jpg
8df7102c5c285e9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3 (1).jpg
8df7102c5c285e9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3.jpg
8cb2276d59da12d6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated2-rotated1.jpg
8cb2276d59da12d6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1 - Copy (1).jpg
8cb2276d59da12d6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1 - Copy.jpg
8cb2276d59da12d6,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\9-rotated2-rotated1.jpg
d9ed121a0f966ab4,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated2-rotated2-rotated2.jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3-rotated3 (1).jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3-rotated3 - Copy (1).jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3-rotated3 - Copy.jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated1-rotated3-rotated3.jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1-rotated3 (1).jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1-rotated3 - Copy (1).jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1-rotated3 - Copy.jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated1-rotated3.jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated3-rotated3 (1).jpg
d9ed121a0f966ab4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated2-rotated3-rotated3.jpg
8cb3876d5938529e,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated3 - Copy.jpg
8cb3876d5938529e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3 (1).jpg
8cb3876d5938529e,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3.jpg
89e7122c5c2c4f9f,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated3-rotated2.jpg
89e7122c5c2c4f9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated2 - Copy (1).jpg
89e7122c5c2c4f9f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated2 - Copy.jpg
909f5ee48e386ba8,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\9-rotated3-rotated3-rotated2 - Copy.jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated2 (1).jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated2.jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated3 (1).jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated3 - Copy (1).jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated3 - Copy.jpg
909f5ee48e386ba8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\9-rotated3-rotated3-rotated3.jpg
99cc76d361736492,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\90-rotated1-rotated1-rotated1.jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated1-rotated1-rotated1 - Copy (1).jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated1-rotated1-rotated1 - Copy.jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1 (1).jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1 - Copy (1).jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1 - Copy.jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1-rotated2 (1).jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1-rotated2 - Copy (1).jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1-rotated2 - Copy.jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1-rotated2.jpg
99cc76d361736492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated2-rotated1.jpg
87c767b1183c2d5a,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\90-rotated1-rotated2-rotated2.jpg
87c767b1183c2d5a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated1-rotated2-rotated2 - Copy (1).jpg
87c767b1183c2d5a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\90-rotated1-rotated2-rotated2 - Copy.jpg
